-0.008022x + 11292.81+..~..=10992.013084315762	 8537 Points (+/- 389.32308431576166)	[8/13/2019 - 21:34:51]
-0.008140x + 11292.81+..~..=10979.694611515697	 8539 Points (+/- 367.3746115156973)	[8/13/2019 - 21:35:18]
-0.008199x + 11292.81+..~..=10978.703141911159	 8540 Points (+/- 366.3831419111593)	[8/13/2019 - 21:35:46]
-0.008317x + 11292.81+..~..=10976.751911370498	 8542 Points (+/- 364.4319113704987)	[8/13/2019 - 21:36:13]
-0.008438x + 11292.81+..~..=10973.471049015805	 8544 Points (+/- 384.2410490158054)	[8/13/2019 - 21:36:40]
-0.008559x + 11292.81+..~..=10971.578451293315	 8546 Points (+/- 382.3484512933155)	[8/13/2019 - 21:37:8]
-0.008680x + 11292.81+..~..=10969.864654611598	 8548 Points (+/- 380.8946546115985)	[8/13/2019 - 21:37:35]
-0.008740x + 11292.81+..~..=10968.898804737455	 8549 Points (+/- 379.9288047374557)	[8/13/2019 - 21:38:2]
-0.008862x + 11292.81+..~..=10977.547722951513	 8551 Points (+/- 400.4877229515132)	[8/13/2019 - 21:38:30]
-0.008985x + 11292.81+..~..=10973.6764172077	 8553 Points (+/- 396.6164172077006)	[8/13/2019 - 21:38:57]
-0.009106x + 11292.81+..~..=10965.953972325104	 8555 Points (+/- 384.05397232510404)	[8/13/2019 - 21:39:24]
-0.009167x + 11292.81+..~..=10964.79805776388	 8556 Points (+/- 382.8980577638795)	[8/13/2019 - 21:39:52]
-0.009288x + 11292.81+..~..=10962.569855577867	 8558 Points (+/- 380.66985557786757)	[8/13/2019 - 21:40:19]
-0.009411x + 11292.81+..~..=10966.853103339163	 8560 Points (+/- 392.2231033391636)	[8/13/2019 - 21:40:47]
-0.009533x + 11292.81+..~..=10964.087531803785	 8562 Points (+/- 389.45753180378597)	[8/13/2019 - 21:41:14]
-0.009658x + 11292.81+..~..=10979.64843226115	 8564 Points (+/- 425.0984322611512)	[8/13/2019 - 21:41:41]
-0.009720x + 11292.81+..~..=10977.556360407514	 8565 Points (+/- 423.0063604075149)	[8/13/2019 - 21:42:9]
-0.009844x + 11292.81+..~..=10968.917145585188	 8567 Points (+/- 409.2071455851892)	[8/13/2019 - 21:42:36]
-0.009968x + 11292.81+..~..=10965.670020100202	 8569 Points (+/- 405.9600201002031)	[8/13/2019 - 21:43:4]
-0.010092x + 11292.81+..~..=10967.154965081216	 8571 Points (+/- 412.164965081216)	[8/13/2019 - 21:43:31]
-0.010217x + 11292.81+..~..=10958.456020402906	 8573 Points (+/- 403.466020402906)	[8/13/2019 - 21:43:58]
-0.010279x + 11292.81+..~..=10956.94147242587	 8574 Points (+/- 401.9514724258697)	[8/13/2019 - 21:44:26]
-0.010401x + 11292.81+..~..=10944.89157333359	 8576 Points (+/- 379.94157333359)	[8/13/2019 - 21:44:53]
-0.010523x + 11292.81+..~..=10942.83424508207	 8578 Points (+/- 377.88424508206845)	[8/13/2019 - 21:45:20]
-0.010643x + 11292.81+..~..=10928.319293301434	 8580 Points (+/- 349.9292933014349)	[8/13/2019 - 21:45:48]
-0.010763x + 11292.81+..~..=10927.155146561685	 8582 Points (+/- 348.76514656168547)	[8/13/2019 - 21:46:15]
-0.010821x + 11292.81+..~..=10909.458841886359	 8583 Points (+/- 313.40884188635937)	[8/13/2019 - 21:46:42]
-0.010938x + 11292.81+..~..=10912.651043199763	 8585 Points (+/- 316.6010431997638)	[8/13/2019 - 21:47:10]
-0.011053x + 11292.81+..~..=10903.685030339879	 8587 Points (+/- 299.01503033987865)	[8/13/2019 - 21:47:37]
-0.011168x + 11292.81+..~..=10903.228491446069	 8589 Points (+/- 298.55849144606873)	[8/13/2019 - 21:48:4]
-0.011283x + 11292.81+..~..=10911.892613523081	 8591 Points (+/- 316.6526135230815)	[8/13/2019 - 21:48:32]
-0.011341x + 11292.81+..~..=10911.378598777612	 8592 Points (+/- 316.13859877761206)	[8/13/2019 - 21:48:59]
-0.011457x + 11292.81+..~..=10908.943742217709	 8594 Points (+/- 312.30374221770944)	[8/13/2019 - 21:49:26]
-0.011573x + 11292.81+..~..=10907.891724219628	 8596 Points (+/- 311.25172421962816)	[8/13/2019 - 21:49:54]
-0.011688x + 11292.81+..~..=10907.032334682557	 8598 Points (+/- 310.6323346825575)	[8/13/2019 - 21:50:21]
-0.011803x + 11292.81+..~..=10905.890858210556	 8600 Points (+/- 309.4908582105563)	[8/13/2019 - 21:50:49]
-0.011861x + 11292.81+..~..=10905.307508913942	 8601 Points (+/- 308.90750891394237)	[8/13/2019 - 21:51:16]
-0.011977x + 11292.81+..~..=10911.340075534014	 8603 Points (+/- 322.4400755340139)	[8/13/2019 - 21:51:43]
-0.012093x + 11292.81+..~..=10909.860645359911	 8605 Points (+/- 320.9606453599117)	[8/13/2019 - 21:52:11]
-0.012209x + 11292.81+..~..=10908.05225954533	 8607 Points (+/- 318.82225954532987)	[8/13/2019 - 21:52:38]
-0.012267x + 11292.81+..~..=10907.309307786361	 8608 Points (+/- 318.0793077863618)	[8/13/2019 - 21:53:5]
-0.012383x + 11292.81+..~..=10913.397025683375	 8610 Points (+/- 331.8770256833741)	[8/13/2019 - 21:53:33]
-0.012500x + 11292.81+..~..=10911.64690123314	 8612 Points (+/- 330.1269012331395)	[8/13/2019 - 21:54:0]
-0.012617x + 11292.81+..~..=10917.2722228911	 8614 Points (+/- 343.2422228911)	[8/13/2019 - 21:54:27]
-0.012735x + 11292.81+..~..=10915.301465090326	 8616 Points (+/- 341.27146509032536)	[8/13/2019 - 21:54:55]
-0.012793x + 11292.81+..~..=10914.322024143064	 8617 Points (+/- 340.2920241430638)	[8/13/2019 - 21:55:22]
-0.012911x + 11292.81+..~..=10913.324910138903	 8619 Points (+/- 340.2749101389036)	[8/13/2019 - 21:55:49]
-0.013028x + 11292.81+..~..=10911.36348235507	 8621 Points (+/- 338.31348235506994)	[8/13/2019 - 21:56:17]
-0.013146x + 11292.81+..~..=10915.36040921806	 8623 Points (+/- 348.43040921805914)	[8/13/2019 - 21:56:44]
-0.013264x + 11292.81+..~..=10913.258794224625	 8625 Points (+/- 346.3287942246243)	[8/13/2019 - 21:57:12]
-0.013325x + 11292.81+..~..=10932.902588681138	 8626 Points (+/- 386.95258868113706)	[8/13/2019 - 21:57:39]
-0.013446x + 11292.81+..~..=10930.2625523461	 8628 Points (+/- 384.3125523460985)	[8/13/2019 - 21:58:6]
-0.013564x + 11292.81+..~..=10912.530727580961	 8630 Points (+/- 351.03072758096096)	[8/13/2019 - 21:58:34]
-0.013683x + 11292.81+..~..=10910.3713701407	 8632 Points (+/- 348.8713701406996)	[8/13/2019 - 21:59:1]
-0.013800x + 11292.81+..~..=10901.043852049386	 8634 Points (+/- 332.16385204938706)	[8/13/2019 - 21:59:28]
-0.013858x + 11292.81+..~..=10900.075068205579	 8635 Points (+/- 331.19506820557945)	[8/13/2019 - 21:59:55]
-0.013975x + 11292.81+..~..=10898.147074663968	 8637 Points (+/- 329.26707466396874)	[8/13/2019 - 22:0:23]
-0.014093x + 11292.81+..~..=10893.28980301187	 8639 Points (+/- 333.63980301187075)	[8/13/2019 - 22:0:50]
-0.014210x + 11292.81+..~..=10891.10644300212	 8641 Points (+/- 331.45644300212007)	[8/13/2019 - 22:1:17]
-0.014329x + 11292.81+..~..=10891.177462076192	 8643 Points (+/- 337.48746207619115)	[8/13/2019 - 22:1:45]
-0.014388x + 11292.81+..~..=10889.969693021154	 8644 Points (+/- 336.27969302115343)	[8/13/2019 - 22:2:12]
-0.014506x + 11292.81+..~..=10887.349839728004	 8646 Points (+/- 333.34983972800364)	[8/13/2019 - 22:2:40]
-0.014625x + 11292.81+..~..=10885.12362485005	 8648 Points (+/- 331.12362485004996)	[8/13/2019 - 22:3:7]
-0.014743x + 11292.81+..~..=10883.483762615268	 8650 Points (+/- 330.04376261526704)	[8/13/2019 - 22:3:35]
-0.014860x + 11292.81+..~..=10881.343915855643	 8652 Points (+/- 327.9039158556425)	[8/13/2019 - 22:4:2]
-0.014921x + 11292.81+..~..=10899.038605794505	 8653 Points (+/- 364.98860579450593)	[8/13/2019 - 22:4:29]
-0.015042x + 11292.81+..~..=10895.78847154196	 8655 Points (+/- 361.7384715419612)	[8/13/2019 - 22:4:57]
-0.015163x + 11292.81+..~..=10905.536485197636	 8657 Points (+/- 384.71648519763585)	[8/13/2019 - 22:5:24]
-0.015286x + 11292.81+..~..=10900.248318024676	 8659 Points (+/- 379.4283180246766)	[8/13/2019 - 22:5:51]
-0.015408x + 11292.81+..~..=10903.065613180435	 8661 Points (+/- 388.845613180436)	[8/13/2019 - 22:6:19]
-0.019716x + 11292.81+..~..=10764.15492573004	 8737 Points (+/- 168.95492573003867)	[8/13/2019 - 22:25:40]
-0.020502x + 11292.81+..~..=10763.977165648052	 8752 Points (+/- 175.75716564805225)	[8/13/2019 - 22:29:36]
-0.020606x + 11292.81+..~..=10762.960419584306	 8754 Points (+/- 174.74041958430644)	[8/13/2019 - 22:30:3]
-0.020711x + 11292.81+..~..=10769.157571614911	 8756 Points (+/- 188.29757161491034)	[8/13/2019 - 22:30:31]
-0.020764x + 11292.81+..~..=10768.573549790905	 8757 Points (+/- 187.71354979090393)	[8/13/2019 - 22:30:58]
-0.020869x + 11292.81+..~..=10768.292428738181	 8759 Points (+/- 188.332428738182)	[8/13/2019 - 22:31:25]
-0.020974x + 11292.81+..~..=10767.0971821804	 8761 Points (+/- 187.1371821804005)	[8/13/2019 - 22:31:53]
-0.021078x + 11292.81+..~..=10765.896378133466	 8763 Points (+/- 185.93637813346686)	[8/13/2019 - 22:32:20]
-0.021183x + 11292.81+..~..=10763.796208315636	 8765 Points (+/- 182.92620831563545)	[8/13/2019 - 22:32:47]
-0.021235x + 11292.81+..~..=10763.199119343835	 8766 Points (+/- 182.32911934383446)	[8/13/2019 - 22:33:15]
-0.021339x + 11292.81+..~..=10783.19134797413	 8768 Points (+/- 199.33134797413004)	[8/13/2019 - 22:33:42]
-0.021443x + 11292.81+..~..=10781.680057596328	 8770 Points (+/- 197.8200575963274)	[8/13/2019 - 22:34:10]
-0.021549x + 11292.81+..~..=10797.922124986599	 8772 Points (+/- 232.522124986599)	[8/13/2019 - 22:34:37]
-0.021655x + 11292.81+..~..=10795.754182008905	 8774 Points (+/- 230.3541820089049)	[8/13/2019 - 22:35:4]
-0.021709x + 11292.81+..~..=10777.006181630131	 8775 Points (+/- 215.94618163013183)	[8/13/2019 - 22:35:32]
-0.021815x + 11292.81+..~..=10775.470882593698	 8777 Points (+/- 214.41088259369826)	[8/13/2019 - 22:35:59]
-0.021922x + 11292.81+..~..=10774.533549169111	 8779 Points (+/- 214.07354916911208)	[8/13/2019 - 22:36:26]
-0.022028x + 11292.81+..~..=10772.994306698736	 8781 Points (+/- 212.53430669873705)	[8/13/2019 - 22:36:54]
-0.022135x + 11292.81+..~..=10771.170323442588	 8783 Points (+/- 210.4203234425877)	[8/13/2019 - 22:37:21]
-0.022188x + 11292.81+..~..=10770.405559287536	 8784 Points (+/- 209.65555928753565)	[8/13/2019 - 22:37:49]
-0.022294x + 11292.81+..~..=10768.878150053846	 8786 Points (+/- 208.12815005384618)	[8/13/2019 - 22:38:16]
-0.022399x + 11292.81+..~..=10760.36795633975	 8788 Points (+/- 192.57795633975002)	[8/13/2019 - 22:38:43]
-0.022504x + 11292.81+..~..=10758.953391292041	 8790 Points (+/- 191.16339129204061)	[8/13/2019 - 22:39:11]
-0.022608x + 11292.81+..~..=10757.539559547205	 8792 Points (+/- 189.74955954720463)	[8/13/2019 - 22:39:38]
-0.022660x + 11292.81+..~..=10753.210480607217	 8793 Points (+/- 181.7704806072161)	[8/13/2019 - 22:40:5]
-0.022763x + 11292.81+..~..=10739.991519587471	 8795 Points (+/- 156.60151958747156)	[8/13/2019 - 22:40:33]
-0.022865x + 11292.81+..~..=10738.809312651656	 8797 Points (+/- 155.41931265165658)	[8/13/2019 - 22:41:0]
-0.022965x + 11292.81+..~..=10730.381781489206	 8799 Points (+/- 139.64178148920655)	[8/13/2019 - 22:41:27]
-0.023065x + 11292.81+..~..=10729.29923629476	 8801 Points (+/- 138.55923629476092)	[8/13/2019 - 22:41:55]
-0.023115x + 11292.81+..~..=10728.75615381001	 8802 Points (+/- 138.01615381001102)	[8/13/2019 - 22:42:22]
-0.023215x + 11292.81+..~..=10740.896399777119	 8804 Points (+/- 146.7263997771188)	[8/13/2019 - 22:42:50]
-0.023314x + 11292.81+..~..=10739.829615739925	 8806 Points (+/- 145.65961573992536)	[8/13/2019 - 22:43:17]
-0.023412x + 11292.81+..~..=10730.38533094723	 8808 Points (+/- 127.63533094723061)	[8/13/2019 - 22:43:44]
-0.023461x + 11292.81+..~..=10729.94619832481	 8809 Points (+/- 127.1961983248093)	[8/13/2019 - 22:44:12]
-0.023559x + 11292.81+..~..=10723.443616699458	 8811 Points (+/- 115.013616699458)	[8/13/2019 - 22:44:39]
-0.023655x + 11292.81+..~..=10722.669638270401	 8813 Points (+/- 114.23963827040097)	[8/13/2019 - 22:45:6]
-0.023751x + 11292.81+..~..=10717.80372793618	 8815 Points (+/- 105.25372793618044)	[8/13/2019 - 22:45:34]
-0.023847x + 11292.81+..~..=10717.084710259958	 8817 Points (+/- 104.53471025995896)	[8/13/2019 - 22:46:1]
-0.023894x + 11292.81+..~..=10706.396407999096	 8818 Points (+/- 83.4064079990967)	[8/13/2019 - 22:46:28]
-0.023988x + 11292.81+..~..=10705.87896634867	 8820 Points (+/- 82.88896634866978)	[8/13/2019 - 22:46:56]
-0.024082x + 11292.81+..~..=10705.335111053462	 8822 Points (+/- 82.34511105346246)	[8/13/2019 - 22:47:23]
-0.024177x + 11292.81+..~..=10730.275508090526	 8824 Points (+/- 112.54550809052671)	[8/13/2019 - 22:47:50]
-0.024271x + 11292.81+..~..=10729.801087624022	 8826 Points (+/- 112.07108762402277)	[8/13/2019 - 22:48:18]
-0.024318x + 11292.81+..~..=10729.524203490464	 8827 Points (+/- 111.7942034904645)	[8/13/2019 - 22:48:45]
-0.024412x + 11292.81+..~..=10730.934516608946	 8829 Points (+/- 115.30451660894687)	[8/13/2019 - 22:49:13]
-0.024507x + 11292.81+..~..=10727.854031889126	 8831 Points (+/- 109.89403188912729)	[8/13/2019 - 22:49:40]
-0.024600x + 11292.81+..~..=10727.115073538833	 8833 Points (+/- 109.15507353883368)	[8/13/2019 - 22:50:7]
-0.024694x + 11292.81+..~..=10721.927977705867	 8835 Points (+/- 99.44797770586774)	[8/13/2019 - 22:50:35]
-0.024740x + 11292.81+..~..=10721.633785864326	 8836 Points (+/- 99.15378586432598)	[8/13/2019 - 22:51:2]
-0.024833x + 11292.81+..~..=10721.319150762309	 8838 Points (+/- 99.16915076230907)	[8/13/2019 - 22:51:29]
-0.024926x + 11292.81+..~..=10720.611073182	 8840 Points (+/- 98.4610731820012)	[8/13/2019 - 22:51:57]
-0.025018x + 11292.81+..~..=10719.211796015697	 8842 Points (+/- 96.40179601569798)	[8/13/2019 - 22:52:24]
-0.025111x + 11292.81+..~..=10718.445632467017	 8844 Points (+/- 95.63563246701779)	[8/13/2019 - 22:52:52]
-0.025157x + 11292.81+..~..=10720.540638567696	 8845 Points (+/- 97.73063856769659)	[8/13/2019 - 22:53:19]
-0.025248x + 11292.81+..~..=10710.571650735772	 8847 Points (+/- 78.22165073577162)	[8/13/2019 - 22:53:46]
-0.025338x + 11292.81+..~..=10710.077229476132	 8849 Points (+/- 77.72722947613147)	[8/13/2019 - 22:54:14]
-0.025429x + 11292.81+..~..=10710.328492393348	 8851 Points (+/- 78.8184923933477)	[8/13/2019 - 22:54:41]
-0.025519x + 11292.81+..~..=10709.692104249682	 8853 Points (+/- 78.18210424968129)	[8/13/2019 - 22:55:8]
-0.025565x + 11292.81+..~..=10714.755184384769	 8854 Points (+/- 86.76518438476887)	[8/13/2019 - 22:55:36]
-0.025656x + 11292.81+..~..=10713.870816384439	 8856 Points (+/- 85.88081638443873)	[8/13/2019 - 22:56:3]
-0.025746x + 11292.81+..~..=10711.375713983683	 8858 Points (+/- 81.76571398368287)	[8/13/2019 - 22:56:31]
-0.025836x + 11292.81+..~..=10710.509289845892	 8860 Points (+/- 80.89928984589096)	[8/13/2019 - 22:56:58]
-0.025926x + 11292.81+..~..=10705.873937340999	 8862 Points (+/- 72.44393734099867)	[8/13/2019 - 22:57:25]
-0.025971x + 11292.81+..~..=10705.493136793153	 8863 Points (+/- 72.06313679315281)	[8/13/2019 - 22:57:53]
-0.026060x + 11292.81+..~..=10704.710321786742	 8865 Points (+/- 71.2803217867422)	[8/13/2019 - 22:58:20]
-0.026149x + 11292.81+..~..=10697.896299554828	 8867 Points (+/- 58.23629955482829)	[8/13/2019 - 22:58:47]
-0.026237x + 11292.81+..~..=10697.275979709748	 8869 Points (+/- 57.61597970974799)	[8/13/2019 - 22:59:15]
-0.026325x + 11292.81+..~..=10697.675736246387	 8871 Points (+/- 59.105736246387096)	[8/13/2019 - 22:59:42]
-0.026369x + 11292.81+..~..=10697.320039134753	 8872 Points (+/- 58.750039134753024)	[8/13/2019 - 23:0:10]
-0.026457x + 11292.81+..~..=10697.317033120944	 8874 Points (+/- 59.487033120944034)	[8/13/2019 - 23:0:37]
-0.026545x + 11292.81+..~..=10696.538796428586	 8876 Points (+/- 58.70879642858563)	[8/13/2019 - 23:1:4]
-0.026633x + 11292.81+..~..=10692.19560023939	 8878 Points (+/- 50.76560023939055)	[8/13/2019 - 23:1:32]
-0.026720x + 11292.81+..~..=10691.4851542946	 8880 Points (+/- 50.05515429459956)	[8/13/2019 - 23:1:59]
-0.026764x + 11292.81+..~..=10691.121376287645	 8881 Points (+/- 49.691376287644744)	[8/13/2019 - 23:2:26]
-0.026851x + 11292.81+..~..=10693.36791673409	 8883 Points (+/- 55.01791673409025)	[8/13/2019 - 23:2:54]
-0.026939x + 11292.81+..~..=10703.046266046656	 8885 Points (+/- 75.37626604665638)	[8/13/2019 - 23:3:21]
-0.027028x + 11292.81+..~..=10701.887775984238	 8887 Points (+/- 74.21777598423796)	[8/13/2019 - 23:3:48]
-0.027118x + 11292.81+..~..=10712.061642563303	 8889 Points (+/- 95.8816425633031)	[8/13/2019 - 23:4:16]
-0.027163x + 11292.81+..~..=10711.32821087106	 8890 Points (+/- 95.14821087105884)	[8/13/2019 - 23:4:43]
-0.027253x + 11292.81+..~..=10709.870509058605	 8892 Points (+/- 93.69050905860422)	[8/13/2019 - 23:5:10]
-0.027345x + 11292.81+..~..=10718.252694606135	 8894 Points (+/- 112.16269460613512)	[8/13/2019 - 23:5:38]
-0.027436x + 11292.81+..~..=10716.566092590709	 8896 Points (+/- 110.4760925907085)	[8/13/2019 - 23:6:5]
-0.027482x + 11292.81+..~..=10715.730340244116	 8897 Points (+/- 109.64034024411558)	[8/13/2019 - 23:6:33]
-0.027572x + 11292.81+..~..=10707.197354025007	 8899 Points (+/- 94.05735402500795)	[8/13/2019 - 23:7:0]
-0.027663x + 11292.81+..~..=10717.709051428532	 8901 Points (+/- 116.69905142853167)	[8/13/2019 - 23:7:27]
-0.027755x + 11292.81+..~..=10715.962777391725	 8903 Points (+/- 114.95277739172525)	[8/13/2019 - 23:7:55]
-0.027848x + 11292.81+..~..=10722.50925615312	 8905 Points (+/- 129.86925615312066)	[8/13/2019 - 23:8:22]
-0.027894x + 11292.81+..~..=10721.557644263929	 8906 Points (+/- 128.9176442639291)	[8/13/2019 - 23:8:49]
-0.027987x + 11292.81+..~..=10719.673445015482	 8908 Points (+/- 127.03344501548236)	[8/13/2019 - 23:9:17]
-0.028079x + 11292.81+..~..=10712.954831603443	 8910 Points (+/- 115.3448316034428)	[8/13/2019 - 23:9:44]
-0.028171x + 11292.81+..~..=10711.225505992425	 8912 Points (+/- 113.615505992424)	[8/13/2019 - 23:10:11]
-0.028261x + 11292.81+..~..=10704.515299277888	 8914 Points (+/- 101.79529927788826)	[8/13/2019 - 23:10:39]
-0.028307x + 11292.81+..~..=10703.720450341641	 8915 Points (+/- 101.00045034164214)	[8/13/2019 - 23:11:6]
-0.028397x + 11292.81+..~..=10697.322410800476	 8917 Points (+/- 89.73241080047592)	[8/13/2019 - 23:11:34]
-0.028487x + 11292.81+..~..=10695.856498575815	 8919 Points (+/- 88.2664985758147)	[8/13/2019 - 23:12:1]
-0.028576x + 11292.81+..~..=10690.054986745208	 8921 Points (+/- 78.07498674520866)	[8/13/2019 - 23:12:28]
-0.028665x + 11292.81+..~..=10688.695483677247	 8923 Points (+/- 76.7154836772479)	[8/13/2019 - 23:12:56]
-0.028709x + 11292.81+..~..=10687.998191158787	 8924 Points (+/- 75.99819115878745)	[8/13/2019 - 23:13:23]
-0.028798x + 11292.81+..~..=10686.647968301782	 8926 Points (+/- 74.64796830178238)	[8/13/2019 - 23:13:50]
-0.028887x + 11292.81+..~..=10685.303379327905	 8928 Points (+/- 73.30337932790462)	[8/13/2019 - 23:14:18]
-0.028974x + 11292.81+..~..=10677.020608550916	 8930 Points (+/- 57.940608550916295)	[8/13/2019 - 23:14:45]
-0.029061x + 11292.81+..~..=10675.819383914382	 8932 Points (+/- 56.739383914382415)	[8/13/2019 - 23:15:12]
-0.029104x + 11292.81+..~..=10669.087773476866	 8933 Points (+/- 43.81777347686511)	[8/13/2019 - 23:15:40]
-0.029191x + 11292.81+..~..=10668.003390515669	 8935 Points (+/- 42.73339051566836)	[8/13/2019 - 23:16:7]
-0.029277x + 11292.81+..~..=10666.788760031197	 8937 Points (+/- 41.38876003119731)	[8/13/2019 - 23:16:35]
-0.029362x + 11292.81+..~..=10655.622546625485	 8939 Points (+/- 30.222546625485847)	[8/13/2019 - 23:17:2]
-0.029449x + 11292.81+..~..=10659.220610670862	 8941 Points (+/- 38.08061067086237)	[8/13/2019 - 23:17:29]
-0.029492x + 11292.81+..~..=10658.833070159413	 8942 Points (+/- 37.693070159413764)	[8/13/2019 - 23:17:57]
-0.029578x + 11292.81+..~..=10661.106397231257	 8944 Points (+/- 43.09639723125656)	[8/13/2019 - 23:18:24]
-0.029665x + 11292.81+..~..=10660.169496809216	 8946 Points (+/- 42.15949680921585)	[8/13/2019 - 23:18:52]
-0.029751x + 11292.81+..~..=10659.21707445733	 8948 Points (+/- 41.207074457330236)	[8/13/2019 - 23:19:19]
-0.029838x + 11292.81+..~..=10663.807120664353	 8950 Points (+/- 51.557120664352624)	[8/13/2019 - 23:19:46]
-0.029882x + 11292.81+..~..=10663.22182915093	 8951 Points (+/- 50.971829150930716)	[8/13/2019 - 23:20:14]
-0.029969x + 11292.81+..~..=10669.1583407509	 8953 Points (+/- 64.13834075090017)	[8/13/2019 - 23:20:41]
-0.030057x + 11292.81+..~..=10667.751936765659	 8955 Points (+/- 62.73193676565825)	[8/13/2019 - 23:21:8]
-0.030145x + 11292.81+..~..=10668.341815422642	 8957 Points (+/- 65.37181542264261)	[8/13/2019 - 23:21:36]
-0.030233x + 11292.81+..~..=10666.896183639341	 8959 Points (+/- 63.926183639341616)	[8/13/2019 - 23:22:3]
-0.030277x + 11292.81+..~..=10666.178460768639	 8960 Points (+/- 63.20846076863927)	[8/13/2019 - 23:22:30]
-0.030365x + 11292.81+..~..=10666.40141337449	 8962 Points (+/- 65.13141337448906)	[8/13/2019 - 23:22:58]
-0.030453x + 11292.81+..~..=10665.155577307038	 8964 Points (+/- 64.1055773070384)	[8/13/2019 - 23:23:25]
-0.030541x + 11292.81+..~..=10663.70017400083	 8966 Points (+/- 62.65017400083161)	[8/13/2019 - 23:23:52]
-0.030629x + 11292.81+..~..=10662.878749558491	 8968 Points (+/- 62.458749558491036)	[8/13/2019 - 23:24:20]
-0.030672x + 11292.81+..~..=10662.153355883604	 8969 Points (+/- 61.73335588360351)	[8/13/2019 - 23:24:47]
-0.030760x + 11292.81+..~..=10660.711728707507	 8971 Points (+/- 60.29172870750699)	[8/13/2019 - 23:25:15]
